id_foco_queimada,mes_ano,tipo_area,quantidade,id_estado
432,2023-03-01,Fogo em áreas de desmatamento consolidado,8.0,4
433,2023-03-01,Fogo em áreas de desmatamento consolidado,344.0,5
434,2023-03-01,Fogo em áreas de desmatamento consolidado,68.0,6
435,2023-03-01,Fogo em áreas de desmatamento consolidado,28.0,7
436,2023-03-01,Fogo em áreas de desmatamento consolidado,168.0,8
437,2023-03-01,Fogo em áreas de desmatamento consolidado,2.0,9
438,2023-03-01,Fogo em áreas de desmatamento recente,3.0,3
439,2023-03-01,Fogo em áreas de desmatamento recente,3.0,4
440,2023-03-01,Fogo em áreas de desmatamento recente,30.0,5
441,2023-03-01,Fogo em áreas de desmatamento recente,13.0,6
442,2023-03-01,Fogo em áreas de desmatamento recente,7.0,7
443,2023-03-01,Fogo em áreas de desmatamento recente,142.0,8
444,2023-03-01,Fogo em áreas de vegetação nativa,1.0,2
445,2023-03-01,Fogo em áreas de vegetação nativa,5.0,3
446,2023-03-01,Fogo em áreas de vegetação nativa,15.0,5
447,2023-03-01,Fogo em áreas de vegetação nativa,6.0,6
448,2023-03-01,Fogo em áreas de vegetação nativa,1.0,7
449,2023-03-01,Fogo em áreas de vegetação nativa,195.0,8
450,2023-04-01,Fogo em áreas de desmatamento consolidado,1.0,2
451,2023-04-01,Fogo em áreas de desmatamento consolidado,17.0,3
452,2023-04-01,Fogo em áreas de desmatamento consolidado,8.0,4
453,2023-04-01,Fogo em áreas de desmatamento consolidado,357.0,5
454,2023-04-01,Fogo em áreas de desmatamento consolidado,39.0,6
455,2023-04-01,Fogo em áreas de desmatamento consolidado,17.0,7
456,2023-04-01,Fogo em áreas de desmatamento consolidado,76.0,8
457,2023-04-01,Fogo em áreas de desmatamento consolidado,5.0,9
458,2023-04-01,Fogo em áreas de desmatamento recente,1.0,3
459,2023-04-01,Fogo em áreas de desmatamento recente,1.0,4
460,2023-04-01,Fogo em áreas de desmatamento recente,108.0,5
461,2023-04-01,Fogo em áreas de desmatamento recente,15.0,6
462,2023-04-01,Fogo em áreas de desmatamento recente,4.0,7
463,2023-04-01,Fogo em áreas de desmatamento recente,66.0,8
464,2023-04-01,Fogo em áreas de vegetação nativa,2.0,3
465,2023-04-01,Fogo em áreas de vegetação nativa,8.0,5
466,2023-04-01,Fogo em áreas de vegetação nativa,1.0,6
467,2023-04-01,Fogo em áreas de vegetação nativa,70.0,8
468,2023-05-01,Fogo em áreas de desmatamento consolidado,5.0,1
469,2023-05-01,Fogo em áreas de desmatamento consolidado,11.0,3
470,2023-05-01,Fogo em áreas de desmatamento consolidado,17.0,4
471,2023-05-01,Fogo em áreas de desmatamento consolidado,499.0,5
472,2023-05-01,Fogo em áreas de desmatamento consolidado,139.0,6
473,2023-05-01,Fogo em áreas de desmatamento consolidado,32.0,7
474,2023-05-01,Fogo em áreas de desmatamento consolidado,17.0,8
475,2023-05-01,Fogo em áreas de desmatamento consolidado,5.0,9
476,2023-05-01,Fogo em áreas de desmatamento recente,3.0,1
477,2023-05-01,Fogo em áreas de desmatamento recente,1.0,2
478,2023-05-01,Fogo em áreas de desmatamento recente,5.0,3
479,2023-05-01,Fogo em áreas de desmatamento recente,3.0,4
480,2023-05-01,Fogo em áreas de desmatamento recente,724.0,5
481,2023-05-01,Fogo em áreas de desmatamento recente,24.0,6
482,2023-05-01,Fogo em áreas de desmatamento recente,12.0,7
483,2023-05-01,Fogo em áreas de desmatamento recente,13.0,8
484,2023-05-01,Fogo em áreas de vegetação nativa,4.0,2
485,2023-05-01,Fogo em áreas de vegetação nativa,14.0,3
486,2023-05-01,Fogo em áreas de vegetação nativa,70.0,5
487,2023-05-01,Fogo em áreas de vegetação nativa,15.0,6
488,2023-05-01,Fogo em áreas de vegetação nativa,19.0,8
489,2023-06-01,Fogo em áreas de desmatamento consolidado,18.0,1
490,2023-06-01,Fogo em áreas de desmatamento consolidado,95.0,3
491,2023-06-01,Fogo em áreas de desmatamento consolidado,71.0,4
492,2023-06-01,Fogo em áreas de desmatamento consolidado,750.0,5
493,2023-06-01,Fogo em áreas de desmatamento consolidado,475.0,6
494,2023-06-01,Fogo em áreas de desmatamento consolidado,41.0,7
495,2023-06-01,Fogo em áreas de desmatamento consolidado,1.0,8
496,2023-06-01,Fogo em áreas de desmatamento consolidado,17.0,9
497,2023-06-01,Fogo em áreas de desmatamento recente,12.0,1
498,2023-06-01,Fogo em áreas de desmatamento recente,30.0,3
499,2023-06-01,Fogo em áreas de desmatamento recente,13.0,4
500,2023-06-01,Fogo em áreas de desmatamento recente,1037.0,5
501,2023-06-01,Fogo em áreas de desmatamento recente,110.0,6
502,2023-06-01,Fogo em áreas de desmatamento recente,32.0,7
503,2023-06-01,Fogo em áreas de desmatamento recente,2.0,8
504,2023-06-01,Fogo em áreas de vegetação nativa,1.0,1
505,2023-06-01,Fogo em áreas de vegetação nativa,88.0,3
506,2023-06-01,Fogo em áreas de vegetação nativa,1.0,4
507,2023-06-01,Fogo em áreas de vegetação nativa,167.0,5
508,2023-06-01,Fogo em áreas de vegetação nativa,24.0,6
509,2023-06-01,Fogo em áreas de vegetação nativa,4.0,7
510,2023-07-01,Fogo em áreas de desmatamento consolidado,71.0,1
511,2023-07-01,Fogo em áreas de desmatamento consolidado,6.0,2
512,2023-07-01,Fogo em áreas de desmatamento consolidado,618.0,3
513,2023-07-01,Fogo em áreas de desmatamento consolidado,96.0,4
514,2023-07-01,Fogo em áreas de desmatamento consolidado,304.0,5
515,2023-07-01,Fogo em áreas de desmatamento consolidado,1192.0,6
516,2023-07-01,Fogo em áreas de desmatamento consolidado,218.0,7
517,2023-07-01,Fogo em áreas de desmatamento consolidado,4.0,8
518,2023-07-01,Fogo em áreas de desmatamento consolidado,25.0,9
519,2023-07-01,Fogo em áreas de desmatamento recente,129.0,1
520,2023-07-01,Fogo em áreas de desmatamento recente,1135.0,3
521,2023-07-01,Fogo em áreas de desmatamento recente,34.0,4
522,2023-07-01,Fogo em áreas de desmatamento recente,560.0,5
523,2023-07-01,Fogo em áreas de desmatamento recente,686.0,6
524,2023-07-01,Fogo em áreas de desmatamento recente,206.0,7
525,2023-07-01,Fogo em áreas de desmatamento recente,1.0,8
526,2023-07-01,Fogo em outras áreas,4.0,3
527,2023-07-01,Fogo em outras áreas,2.0,4
528,2023-07-01,Fogo em áreas de vegetação nativa,12.0,1
529,2023-07-01,Fogo em áreas de vegetação nativa,9.0,2
530,2023-07-01,Fogo em áreas de vegetação nativa,190.0,3
531,2023-07-01,Fogo em áreas de vegetação nativa,1.0,4
532,2023-07-01,Fogo em áreas de vegetação nativa,83.0,5
533,2023-07-01,Fogo em áreas de vegetação nativa,104.0,6
534,2023-07-01,Fogo em áreas de vegetação nativa,31.0,7
535,2023-07-01,Fogo em áreas de vegetação nativa,7.0,8
536,2023-08-01,Fogo em áreas de desmatamento consolidado,341.0,1
537,2023-08-01,Fogo em áreas de desmatamento consolidado,33.0,2
538,2023-08-01,Fogo em áreas de desmatamento consolidado,1538.0,3
539,2023-08-01,Fogo em áreas de desmatamento consolidado,235.0,4
540,2023-08-01,Fogo em áreas de desmatamento consolidado,472.0,5
541,2023-08-01,Fogo em áreas de desmatamento consolidado,2758.0,6
542,2023-08-01,Fogo em áreas de desmatamento consolidado,374.0,7
543,2023-08-01,Fogo em áreas de desmatamento consolidado,22.0,8
544,2023-08-01,Fogo em áreas de desmatamento consolidado,24.0,9
545,2023-08-01,Fogo em áreas de desmatamento recente,924.0,1
546,2023-08-01,Fogo em áreas de desmatamento recente,8.0,2
547,2023-08-01,Fogo em áreas de desmatamento recente,3361.0,3
548,2023-08-01,Fogo em áreas de desmatamento recente,39.0,4
549,2023-08-01,Fogo em áreas de desmatamento recente,953.0,5
550,2023-08-01,Fogo em áreas de desmatamento recente,3452.0,6
551,2023-08-01,Fogo em áreas de desmatamento recente,1208.0,7
552,2023-08-01,Fogo em áreas de desmatamento recente,25.0,8
553,2023-08-01,Fogo em áreas de desmatamento recente,2.0,9
554,2023-08-01,Fogo em outras áreas,11.0,3
555,2023-08-01,Fogo em outras áreas,3.0,6
556,2023-08-01,Fogo em áreas de vegetação nativa,123.0,1
557,2023-08-01,Fogo em áreas de vegetação nativa,28.0,2
558,2023-08-01,Fogo em áreas de vegetação nativa,563.0,3
559,2023-08-01,Fogo em áreas de vegetação nativa,10.0,4
560,2023-08-01,Fogo em áreas de vegetação nativa,233.0,5
561,2023-08-01,Fogo em áreas de vegetação nativa,489.0,6
562,2023-08-01,Fogo em áreas de vegetação nativa,126.0,7
563,2023-08-01,Fogo em áreas de vegetação nativa,31.0,8
564,2023-09-01,Fogo em áreas de desmatamento consolidado,683.0,1
565,2023-09-01,Fogo em áreas de desmatamento consolidado,164.0,2
566,2023-09-01,Fogo em áreas de desmatamento consolidado,2076.0,3
567,2023-09-01,Fogo em áreas de desmatamento consolidado,471.0,4
568,2023-09-01,Fogo em áreas de desmatamento consolidado,969.0,5
569,2023-09-01,Fogo em áreas de desmatamento consolidado,3931.0,6
570,2023-09-01,Fogo em áreas de desmatamento consolidado,592.0,7
571,2023-09-01,Fogo em áreas de desmatamento consolidado,42.0,8
572,2023-09-01,Fogo em áreas de desmatamento consolidado,56.0,9
573,2023-09-01,Fogo em áreas de desmatamento recente,2105.0,1
574,2023-09-01,Fogo em áreas de desmatamento recente,25.0,2
575,2023-09-01,Fogo em áreas de desmatamento recente,4067.0,3
576,2023-09-01,Fogo em áreas de desmatamento recente,69.0,4
577,2023-09-01,Fogo em áreas de desmatamento recente,1727.0,5
578,2023-09-01,Fogo em áreas de desmatamento recente,4621.0,6
579,2023-09-01,Fogo em áreas de desmatamento recente,1637.0,7
580,2023-09-01,Fogo em áreas de desmatamento recente,60.0,8
581,2023-09-01,Fogo em áreas de desmatamento recente,3.0,9
582,2023-09-01,Fogo em outras áreas,13.0,3
583,2023-09-01,Fogo em outras áreas,1.0,4
584,2023-09-01,Fogo em outras áreas,4.0,6
585,2023-09-01,Fogo em outras áreas,3.0,7
586,2023-09-01,Fogo em outras áreas,1.0,8
587,2023-09-01,Fogo em áreas de vegetação nativa,287.0,1
588,2023-09-01,Fogo em áreas de vegetação nativa,245.0,2
589,2023-09-01,Fogo em áreas de vegetação nativa,835.0,3
590,2023-09-01,Fogo em áreas de vegetação nativa,37.0,4
591,2023-09-01,Fogo em áreas de vegetação nativa,262.0,5
592,2023-09-01,Fogo em áreas de vegetação nativa,846.0,6
593,2023-09-01,Fogo em áreas de vegetação nativa,416.0,7
594,2023-09-01,Fogo em áreas de vegetação nativa,90.0,8
595,2023-09-01,Fogo em áreas de vegetação nativa,2.0,9
596,2023-10-01,Fogo em áreas de desmatamento consolidado,344.0,1
597,2023-10-01,Fogo em áreas de desmatamento consolidado,402.0,2
598,2023-10-01,Fogo em áreas de desmatamento consolidado,1289.0,3
599,2023-10-01,Fogo em áreas de desmatamento consolidado,998.0,4
600,2023-10-01,Fogo em áreas de desmatamento consolidado,557.0,5
601,2023-10-01,Fogo em áreas de desmatamento consolidado,5107.0,6
602,2023-10-01,Fogo em áreas de desmatamento consolidado,267.0,7
603,2023-10-01,Fogo em áreas de desmatamento consolidado,78.0,8
604,2023-10-01,Fogo em áreas de desmatamento consolidado,70.0,9
605,2023-10-01,Fogo em áreas de desmatamento recente,1195.0,1
606,2023-10-01,Fogo em áreas de desmatamento recente,75.0,2
607,2023-10-01,Fogo em áreas de desmatamento recente,1980.0,3
608,2023-10-01,Fogo em áreas de desmatamento recente,174.0,4
609,2023-10-01,Fogo em áreas de desmatamento recente,579.0,5
610,2023-10-01,Fogo em áreas de desmatamento recente,5132.0,6
611,2023-10-01,Fogo em áreas de desmatamento recente,573.0,7
612,2023-10-01,Fogo em áreas de desmatamento recente,104.0,8
613,2023-10-01,Fogo em áreas de desmatamento recente,12.0,9
614,2023-10-01,Fogo em outras áreas,3.0,2
615,2023-10-01,Fogo em outras áreas,31.0,3
616,2023-10-01,Fogo em outras áreas,2.0,4
617,2023-10-01,Fogo em outras áreas,1.0,5
618,2023-10-01,Fogo em outras áreas,2.0,6
619,2023-10-01,Fogo em outras áreas,3.0,7
620,2023-10-01,Fogo em outras áreas,1.0,8
621,2023-10-01,Fogo em áreas de vegetação nativa,136.0,1
622,2023-10-01,Fogo em áreas de vegetação nativa,583.0,2
623,2023-10-01,Fogo em áreas de vegetação nativa,558.0,3
624,2023-10-01,Fogo em áreas de vegetação nativa,61.0,4
625,2023-10-01,Fogo em áreas de vegetação nativa,101.0,5
626,2023-10-01,Fogo em áreas de vegetação nativa,1076.0,6
627,2023-10-01,Fogo em áreas de vegetação nativa,291.0,7
628,2023-10-01,Fogo em áreas de vegetação nativa,226.0,8
629,2023-11-01,Fogo em áreas de desmatamento consolidado,46.0,1
630,2023-11-01,Fogo em áreas de desmatamento consolidado,165.0,2
631,2023-11-01,Fogo em áreas de desmatamento consolidado,311.0,3
632,2023-11-01,Fogo em áreas de desmatamento consolidado,1301.0,4
633,2023-11-01,Fogo em áreas de desmatamento consolidado,395.0,5
634,2023-11-01,Fogo em áreas de desmatamento consolidado,3950.0,6
635,2023-11-01,Fogo em áreas de desmatamento consolidado,185.0,7
636,2023-11-01,Fogo em áreas de desmatamento consolidado,60.0,8
637,2023-11-01,Fogo em áreas de desmatamento consolidado,43.0,9
638,2023-11-01,Fogo em áreas de desmatamento recente,93.0,1
639,2023-11-01,Fogo em áreas de desmatamento recente,31.0,2
640,2023-11-01,Fogo em áreas de desmatamento recente,333.0,3
641,2023-11-01,Fogo em áreas de desmatamento recente,167.0,4
642,2023-11-01,Fogo em áreas de desmatamento recente,372.0,5
643,2023-11-01,Fogo em áreas de desmatamento recente,3442.0,6
644,2023-11-01,Fogo em áreas de desmatamento recente,329.0,7
645,2023-11-01,Fogo em áreas de desmatamento recente,104.0,8
646,2023-11-01,Fogo em áreas de desmatamento recente,8.0,9
647,2023-11-01,Fogo em outras áreas,1.0,2
648,2023-11-01,Fogo em outras áreas,17.0,3
649,2023-11-01,Fogo em outras áreas,3.0,4
650,2023-11-01,Fogo em outras áreas,1.0,5
651,2023-11-01,Fogo em outras áreas,3.0,6
652,2023-11-01,Fogo em outras áreas,2.0,7
653,2023-11-01,Fogo em outras áreas,1.0,8
654,2023-11-01,Fogo em áreas de vegetação nativa,21.0,1
655,2023-11-01,Fogo em áreas de vegetação nativa,694.0,2
656,2023-11-01,Fogo em áreas de vegetação nativa,136.0,3
657,2023-11-01,Fogo em áreas de vegetação nativa,50.0,4
658,2023-11-01,Fogo em áreas de vegetação nativa,103.0,5
659,2023-11-01,Fogo em áreas de vegetação nativa,770.0,6
660,2023-11-01,Fogo em áreas de vegetação nativa,480.0,7
661,2023-11-01,Fogo em áreas de vegetação nativa,303.0,8
662,2023-12-01,Fogo em áreas de desmatamento consolidado,2.0,1
663,2023-12-01,Fogo em áreas de desmatamento consolidado,20.0,2
664,2023-12-01,Fogo em áreas de desmatamento consolidado,64.0,3
665,2023-12-01,Fogo em áreas de desmatamento consolidado,763.0,4
666,2023-12-01,Fogo em áreas de desmatamento consolidado,416.0,5
667,2023-12-01,Fogo em áreas de desmatamento consolidado,1401.0,6
668,2023-12-01,Fogo em áreas de desmatamento consolidado,91.0,7
669,2023-12-01,Fogo em áreas de desmatamento consolidado,77.0,8
670,2023-12-01,Fogo em áreas de desmatamento consolidado,23.0,9
671,2023-12-01,Fogo em áreas de desmatamento recente,2.0,1
672,2023-12-01,Fogo em áreas de desmatamento recente,2.0,2
673,2023-12-01,Fogo em áreas de desmatamento recente,53.0,3
674,2023-12-01,Fogo em áreas de desmatamento recente,87.0,4
675,2023-12-01,Fogo em áreas de desmatamento recente,327.0,5
676,2023-12-01,Fogo em áreas de desmatamento recente,829.0,6
677,2023-12-01,Fogo em áreas de desmatamento recente,61.0,7
678,2023-12-01,Fogo em áreas de desmatamento recente,52.0,8
679,2023-12-01,Fogo em áreas de desmatamento recente,1.0,9
680,2023-12-01,Fogo em outras áreas,4.0,3
681,2023-12-01,Fogo em outras áreas,1.0,6
682,2023-12-01,Fogo em áreas de vegetação nativa,43.0,2
683,2023-12-01,Fogo em áreas de vegetação nativa,24.0,3
684,2023-12-01,Fogo em áreas de vegetação nativa,38.0,4
685,2023-12-01,Fogo em áreas de vegetação nativa,39.0,5
686,2023-12-01,Fogo em áreas de vegetação nativa,164.0,6
687,2023-12-01,Fogo em áreas de vegetação nativa,22.0,7
688,2023-12-01,Fogo em áreas de vegetação nativa,108.0,8
689,2022-01-01,Fogo em áreas de desmatamento consolidado,6.0,1
690,2022-01-01,Fogo em áreas de desmatamento consolidado,1.0,2
691,2022-01-01,Fogo em áreas de desmatamento consolidado,81.0,3
692,2022-01-01,Fogo em áreas de desmatamento consolidado,41.0,4
693,2022-01-01,Fogo em áreas de desmatamento consolidado,311.0,5
694,2022-01-01,Fogo em áreas de desmatamento consolidado,131.0,6
695,2022-01-01,Fogo em áreas de desmatamento consolidado,42.0,7
696,2022-01-01,Fogo em áreas de desmatamento consolidado,95.0,8
697,2022-01-01,Fogo em áreas de desmatamento consolidado,1.0,9
698,2022-01-01,Fogo em áreas de desmatamento recente,17.0,1
699,2022-01-01,Fogo em áreas de desmatamento recente,56.0,3
700,2022-01-01,Fogo em áreas de desmatamento recente,1.0,4
701,2022-01-01,Fogo em áreas de desmatamento recente,70.0,5
702,2022-01-01,Fogo em áreas de desmatamento recente,56.0,6
703,2022-01-01,Fogo em áreas de desmatamento recente,36.0,7
704,2022-01-01,Fogo em áreas de desmatamento recente,96.0,8
705,2022-01-01,Fogo em outras áreas,1.0,8
706,2022-01-01,Fogo em áreas de vegetação nativa,1.0,1
707,2022-01-01,Fogo em áreas de vegetação nativa,7.0,2
708,2022-01-01,Fogo em áreas de vegetação nativa,20.0,3
709,2022-01-01,Fogo em áreas de vegetação nativa,3.0,4
710,2022-01-01,Fogo em áreas de vegetação nativa,5.0,5
711,2022-01-01,Fogo em áreas de vegetação nativa,11.0,6
712,2022-01-01,Fogo em áreas de vegetação nativa,1.0,7
713,2022-01-01,Fogo em áreas de vegetação nativa,178.0,8
714,2022-02-01,Fogo em áreas de desmatamento consolidado,3.0,1
715,2022-02-01,Fogo em áreas de desmatamento consolidado,4.0,3
716,2022-02-01,Fogo em áreas de desmatamento consolidado,10.0,4
717,2022-02-01,Fogo em áreas de desmatamento consolidado,312.0,5
718,2022-02-01,Fogo em áreas de desmatamento consolidado,52.0,6
719,2022-02-01,Fogo em áreas de desmatamento consolidado,14.0,7
720,2022-02-01,Fogo em áreas de desmatamento consolidado,39.0,8
721,2022-02-01,Fogo em áreas de desmatamento consolidado,3.0,9
722,2022-02-01,Fogo em áreas de desmatamento recente,11.0,3
723,2022-02-01,Fogo em áreas de desmatamento recente,2.0,4
724,2022-02-01,Fogo em áreas de desmatamento recente,23.0,5
725,2022-02-01,Fogo em áreas de desmatamento recente,8.0,6
726,2022-02-01,Fogo em áreas de desmatamento recente,1.0,7
727,2022-02-01,Fogo em áreas de desmatamento recente,22.0,8
728,2022-02-01,Fogo em áreas de desmatamento recente,3.0,9
729,2022-02-01,Fogo em áreas de vegetação nativa,1.0,2
730,2022-02-01,Fogo em áreas de vegetação nativa,3.0,3
731,2022-02-01,Fogo em áreas de vegetação nativa,5.0,6
732,2022-02-01,Fogo em áreas de vegetação nativa,87.0,8
733,2022-03-01,Fogo em áreas de desmatamento consolidado,1.0,2
734,2022-03-01,Fogo em áreas de desmatamento consolidado,10.0,3
735,2022-03-01,Fogo em áreas de desmatamento consolidado,3.0,4
736,2022-03-01,Fogo em áreas de desmatamento consolidado,340.0,5
737,2022-03-01,Fogo em áreas de desmatamento consolidado,24.0,6
738,2022-03-01,Fogo em áreas de desmatamento consolidado,14.0,7
739,2022-03-01,Fogo em áreas de desmatamento consolidado,37.0,8
740,2022-03-01,Fogo em áreas de desmatamento recente,3.0,3
741,2022-03-01,Fogo em áreas de desmatamento recente,27.0,5
742,2022-03-01,Fogo em áreas de desmatamento recente,3.0,6
743,2022-03-01,Fogo em áreas de desmatamento recente,1.0,7
744,2022-03-01,Fogo em áreas de desmatamento recente,18.0,8
745,2022-03-01,Fogo em áreas de vegetação nativa,2.0,3
746,2022-03-01,Fogo em áreas de vegetação nativa,9.0,5
747,2022-03-01,Fogo em áreas de vegetação nativa,5.0,6
748,2022-03-01,Fogo em áreas de vegetação nativa,26.0,8
749,2022-04-01,Fogo em áreas de desmatamento consolidado,4.0,1
750,2022-04-01,Fogo em áreas de desmatamento consolidado,2.0,2
751,2022-04-01,Fogo em áreas de desmatamento consolidado,13.0,3
752,2022-04-01,Fogo em áreas de desmatamento consolidado,164.0,5
753,2022-04-01,Fogo em áreas de desmatamento consolidado,25.0,6
754,2022-04-01,Fogo em áreas de desmatamento consolidado,19.0,7
755,2022-04-01,Fogo em áreas de desmatamento consolidado,1.0,8
756,2022-04-01,Fogo em áreas de desmatamento recente,2.0,1
757,2022-04-01,Fogo em áreas de desmatamento recente,2.0,3
758,2022-04-01,Fogo em áreas de desmatamento recente,150.0,5
759,2022-04-01,Fogo em áreas de desmatamento recente,4.0,6
760,2022-04-01,Fogo em áreas de desmatamento recente,5.0,7
761,2022-04-01,Fogo em áreas de desmatamento recente,3.0,8
762,2022-04-01,Fogo em áreas de vegetação nativa,24.0,5
763,2022-04-01,Fogo em áreas de vegetação nativa,1.0,6
764,2022-04-01,Fogo em áreas de vegetação nativa,3.0,8
765,2022-05-01,Fogo em áreas de desmatamento consolidado,11.0,1
766,2022-05-01,Fogo em áreas de desmatamento consolidado,22.0,3
767,2022-05-01,Fogo em áreas de desmatamento consolidado,4.0,4
768,2022-05-01,Fogo em áreas de desmatamento consolidado,769.0,5
769,2022-05-01,Fogo em áreas de desmatamento consolidado,141.0,6
770,2022-05-01,Fogo em áreas de desmatamento consolidado,97.0,7
771,2022-05-01,Fogo em áreas de desmatamento consolidado,3.0,8
772,2022-05-01,Fogo em áreas de desmatamento consolidado,11.0,9
773,2022-05-01,Fogo em áreas de desmatamento recente,20.0,1
774,2022-05-01,Fogo em áreas de desmatamento recente,8.0,3
775,2022-05-01,Fogo em áreas de desmatamento recente,9.0,4
776,2022-05-01,Fogo em áreas de desmatamento recente,992.0,5
777,2022-05-01,Fogo em áreas de desmatamento recente,22.0,6
778,2022-05-01,Fogo em áreas de desmatamento recente,39.0,7
779,2022-05-01,Fogo em áreas de desmatamento recente,1.0,8
780,2022-05-01,Fogo em áreas de vegetação nativa,2.0,1
781,2022-05-01,Fogo em áreas de vegetação nativa,1.0,2
782,2022-05-01,Fogo em áreas de vegetação nativa,51.0,3
783,2022-05-01,Fogo em áreas de vegetação nativa,1.0,4
784,2022-05-01,Fogo em áreas de vegetação nativa,141.0,5
785,2022-05-01,Fogo em áreas de vegetação nativa,3.0,6
786,2022-05-01,Fogo em áreas de vegetação nativa,7.0,8
787,2022-05-01,Fogo em áreas de vegetação nativa,1.0,9
788,2022-06-01,Fogo em áreas de desmatamento consolidado,31.0,1
789,2022-06-01,Fogo em áreas de desmatamento consolidado,40.0,3
790,2022-06-01,Fogo em áreas de desmatamento consolidado,38.0,4
791,2022-06-01,Fogo em áreas de desmatamento consolidado,540.0,5
792,2022-06-01,Fogo em áreas de desmatamento consolidado,347.0,6
793,2022-06-01,Fogo em áreas de desmatamento consolidado,68.0,7
794,2022-06-01,Fogo em áreas de desmatamento consolidado,2.0,8
795,2022-06-01,Fogo em áreas de desmatamento consolidado,20.0,9
796,2022-06-01,Fogo em áreas de desmatamento recente,38.0,1
797,2022-06-01,Fogo em áreas de desmatamento recente,19.0,3
798,2022-06-01,Fogo em áreas de desmatamento recente,18.0,4
799,2022-06-01,Fogo em áreas de desmatamento recente,982.0,5
800,2022-06-01,Fogo em áreas de desmatamento recente,121.0,6
801,2022-06-01,Fogo em áreas de desmatamento recente,31.0,7
802,2022-06-01,Fogo em áreas de vegetação nativa,2.0,1
803,2022-06-01,Fogo em áreas de vegetação nativa,1.0,2
804,2022-06-01,Fogo em áreas de vegetação nativa,23.0,3
805,2022-06-01,Fogo em áreas de vegetação nativa,1.0,4
806,2022-06-01,Fogo em áreas de vegetação nativa,185.0,5
807,2022-06-01,Fogo em áreas de vegetação nativa,32.0,6
808,2022-06-01,Fogo em áreas de vegetação nativa,7.0,7
809,2022-06-01,Fogo em áreas de vegetação nativa,7.0,8
810,2022-06-01,Fogo em áreas de vegetação nativa,1.0,9
811,2022-07-01,Fogo em áreas de desmatamento consolidado,107.0,1
812,2022-07-01,Fogo em áreas de desmatamento consolidado,1.0,2
813,2022-07-01,Fogo em áreas de desmatamento consolidado,369.0,3
814,2022-07-01,Fogo em áreas de desmatamento consolidado,84.0,4
815,2022-07-01,Fogo em áreas de desmatamento consolidado,378.0,5
816,2022-07-01,Fogo em áreas de desmatamento consolidado,779.0,6
817,2022-07-01,Fogo em áreas de desmatamento consolidado,195.0,7
818,2022-07-01,Fogo em áreas de desmatamento consolidado,3.0,8
819,2022-07-01,Fogo em áreas de desmatamento consolidado,17.0,9
820,2022-07-01,Fogo em áreas de desmatamento recente,187.0,1
821,2022-07-01,Fogo em áreas de desmatamento recente,897.0,3
822,2022-07-01,Fogo em áreas de desmatamento recente,55.0,4
823,2022-07-01,Fogo em áreas de desmatamento recente,643.0,5
824,2022-07-01,Fogo em áreas de desmatamento recente,692.0,6
825,2022-07-01,Fogo em áreas de desmatamento recente,312.0,7
826,2022-07-01,Fogo em áreas de desmatamento recente,1.0,8
827,2022-07-01,Fogo em áreas de desmatamento recente,7.0,9
828,2022-07-01,Fogo em outras áreas,1.0,3
829,2022-07-01,Fogo em áreas de vegetação nativa,19.0,1
830,2022-07-01,Fogo em áreas de vegetação nativa,4.0,2
831,2022-07-01,Fogo em áreas de vegetação nativa,161.0,3
832,2022-07-01,Fogo em áreas de vegetação nativa,2.0,4
833,2022-07-01,Fogo em áreas de vegetação nativa,158.0,5
834,2022-07-01,Fogo em áreas de vegetação nativa,169.0,6
835,2022-07-01,Fogo em áreas de vegetação nativa,41.0,7
836,2022-07-01,Fogo em áreas de vegetação nativa,8.0,8
837,2022-07-01,Fogo em áreas de vegetação nativa,1.0,9
838,2022-08-01,Fogo em áreas de desmatamento consolidado,760.0,1
839,2022-08-01,Fogo em áreas de desmatamento consolidado,10.0,2
840,2022-08-01,Fogo em áreas de desmatamento consolidado,2207.0,3
841,2022-08-01,Fogo em áreas de desmatamento consolidado,207.0,4
842,2022-08-01,Fogo em áreas de desmatamento consolidado,1737.0,5
843,2022-08-01,Fogo em áreas de desmatamento consolidado,5067.0,6
844,2022-08-01,Fogo em áreas de desmatamento consolidado,941.0,7
845,2022-08-01,Fogo em áreas de desmatamento consolidado,12.0,8
846,2022-08-01,Fogo em áreas de desmatamento consolidado,65.0,9
847,2022-08-01,Fogo em áreas de desmatamento recente,1593.0,1
848,2022-08-01,Fogo em áreas de desmatamento recente,2.0,2
849,2022-08-01,Fogo em áreas de desmatamento recente,5325.0,3
850,2022-08-01,Fogo em áreas de desmatamento recente,65.0,4
851,2022-08-01,Fogo em áreas de desmatamento recente,3458.0,5
852,2022-08-01,Fogo em áreas de desmatamento recente,6426.0,6
853,2022-08-01,Fogo em áreas de desmatamento recente,2390.0,7
854,2022-08-01,Fogo em áreas de desmatamento recente,10.0,8
855,2022-08-01,Fogo em áreas de desmatamento recente,2.0,9
856,2022-08-01,Fogo em outras áreas,1.0,1
857,2022-08-01,Fogo em outras áreas,4.0,3
858,2022-08-01,Fogo em outras áreas,2.0,4
859,2022-08-01,Fogo em outras áreas,3.0,5
860,2022-08-01,Fogo em outras áreas,1.0,7
861,2022-08-01,Fogo em áreas de vegetação nativa,280.0,1
862,2022-08-01,Fogo em áreas de vegetação nativa,25.0,2
863,2022-08-01,Fogo em áreas de vegetação nativa,580.0,3
